We gratefully acknowledge the following Authors from the Originating laboratories responsible for obtaining the specimens, as well as the Submitting laboratories where the genome data were generated and shared via GISAID, on which this research is based.
All Submitters of data may be contacted directly via www.gisaid.org
Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Australia/VIC1561/2020	EPI_ISL_456480	2020-05-04	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1559/2020	EPI_ISL_456482	2020-05-03	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1560/2020	EPI_ISL_456483	2020-05-03	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1566/2020	EPI_ISL_456484	2020-05-06	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.36	GH
hCoV-19/Australia/VIC1562/2020	EPI_ISL_456492	2020-05-04	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1599/2020	EPI_ISL_456499	2020-05-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.36	GH
hCoV-19/Australia/VIC1581/2020	EPI_ISL_456500	2020-05-05	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1583/2020	EPI_ISL_456502	2020-05-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.6	O
hCoV-19/Australia/VIC1584/2020	EPI_ISL_456503	2020-05-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1585/2020	EPI_ISL_456504	2020-05-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1588/2020	EPI_ISL_456508	2020-05-05	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1589/2020	EPI_ISL_456509	2020-05-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1590/2020	EPI_ISL_456510	2020-05-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1592/2020	EPI_ISL_456512	2020-05-11	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.36	GH
hCoV-19/Australia/VIC1593/2020	EPI_ISL_456513	2020-05-11	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.36	GH
hCoV-19/Australia/VIC1604/2020	EPI_ISL_456516	2020-05-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.4	O
hCoV-19/Australia/VIC1608/2020	EPI_ISL_456519	2020-05-12	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1618/2020	EPI_ISL_456526	2020-05-05	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1623/2020	EPI_ISL_456530	2020-05-13	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1624/2020	EPI_ISL_456531	2020-05-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1631/2020	EPI_ISL_456536	2020-05-14	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.6	O
hCoV-19/Australia/VIC1633/2020	EPI_ISL_456538	2020-05-04	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1634/2020	EPI_ISL_456539	2020-05-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1637/2020	EPI_ISL_456540	2020-05-02	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1638/2020	EPI_ISL_456541	2020-05-02	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1639/2020	EPI_ISL_456542	2020-05-02	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1646/2020	EPI_ISL_456548	2020-05-09	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1648/2020	EPI_ISL_456550	2020-05-09	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1651/2020	EPI_ISL_456553	2020-05-14	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.6	O
hCoV-19/Australia/VIC1653/2020	EPI_ISL_456555	2020-05-14	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.6	O
hCoV-19/Timor-Leste/TL23/2020	EPI_ISL_456611	2020-04-18	Asia / Timor-Leste	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.6	O
hCoV-19/Australia/VIC1711/2020	EPI_ISL_456616	2020-05-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1712/2020	EPI_ISL_456617	2020-05-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1718/2020	EPI_ISL_456619	2020-05-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1719/2020	EPI_ISL_456620	2020-05-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1769/2020	EPI_ISL_456643	2020-05-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.36	GH
hCoV-19/Australia/VIC1787/2020	EPI_ISL_456649	2020-05-27	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			A	S
hCoV-19/England/BIRM-5F20C/2020	EPI_ISL_456668	2020-05-05	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/BIRM-5F2EE/2020	EPI_ISL_456669	2020-05-05	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1.1	GR
hCoV-19/England/BIRM-5F363/2020	EPI_ISL_456672	2020-05-03	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/BIRM-5F3EB/2020	EPI_ISL_456675	2020-05-05	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	G
hCoV-19/Scotland/CVR3369/2020	EPI_ISL_456799	2020-05-06	Europe / United Kingdom / Scotland	Human	Original			ILLUMINA				B.1	G
hCoV-19/England/EXET-13611C/2020	EPI_ISL_457200	2020-04-16	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	G
hCoV-19/England/EXET-13613A/2020	EPI_ISL_457201	2020-04-14	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136167/2020	EPI_ISL_457204	2020-04-15	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136194/2020	EPI_ISL_457206	2020-04-15	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-1361A3/2020	EPI_ISL_457207	2020-04-14	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-1361B2/2020	EPI_ISL_457208	2020-04-14	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136219/2020	EPI_ISL_457211	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136246/2020	EPI_ISL_457212	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136273/2020	EPI_ISL_457214	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	G
hCoV-19/England/EXET-1362EC/2020	EPI_ISL_457217	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136307/2020	EPI_ISL_457218	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136334/2020	EPI_ISL_457221	2020-04-14	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136352/2020	EPI_ISL_457222	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-1363CB/2020	EPI_ISL_457224	2020-04-10	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-1363DA/2020	EPI_ISL_457225	2020-04-10	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-1368EA/2020	EPI_ISL_457239	2020-04-26	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-1368F9/2020	EPI_ISL_457240	2020-04-29	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	G
hCoV-19/England/EXET-136914/2020	EPI_ISL_457241	2020-05-05	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136A7B/2020	EPI_ISL_457245	2020-04-27	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136A99/2020	EPI_ISL_457246	2020-05-04	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136AC6/2020	EPI_ISL_457247	2020-05-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/EXET-136B4B/2020	EPI_ISL_457249	2020-05-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/LOND-D5A06/2020	EPI_ISL_457290	2020-04-17	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1.1	GR
hCoV-19/England/LOND-D5A15/2020	EPI_ISL_457291	2020-04-17	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1.1	GR
hCoV-19/England/LOND-D5A33/2020	EPI_ISL_457292	2020-04-17	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/LOND-D5A42/2020	EPI_ISL_457293	2020-04-16	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/LOND-D5A60/2020	EPI_ISL_457294	2020-04-17	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/England/LOND-D5A7F/2020	EPI_ISL_457295	2020-04-18	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	G
hCoV-19/England/LOND-D5A9D/2020	EPI_ISL_457296	2020-04-17	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	GH
hCoV-19/England/LOND-D5ACA/2020	EPI_ISL_457297	2020-04-17	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.5	G
hCoV-19/England/LOND-D5AE8/2020	EPI_ISL_457298	2020-04-18	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1	G
hCoV-19/England/LOND-D5AF7/2020	EPI_ISL_457299	2020-04-18	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE				B.1.1	GR
hCoV-19/Uruguay/UY-NYUMC876/2020	EPI_ISL_457972	2020-04-21	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			B.1	G
hCoV-19/USA/WI-GMF-00857/2020	EPI_ISL_429844	2020-04-09	North America / USA / Iowa	Human	Original			Ion Torrent				B.1	G
hCoV-19/USA/WI-GMF-01047/2020	EPI_ISL_429845	2020-04-14	North America / USA / Iowa / Allamakee County	Human	Original			Ion Torrent				B.1.29	GH
hCoV-19/USA/WI-GMF-01158/2020	EPI_ISL_429846	2020-04-16	North America / USA / Iowa / Allamakee County	Human	Original			Ion Torrent				B.1.29	GH
hCoV-19/USA/WI-GMF-01159/2020	EPI_ISL_429847	2020-04-16	North America / USA / Iowa / Allamakee County	Human	Original			Ion Torrent				B.1.29	GH
hCoV-19/Australia/VIC1157/2020	EPI_ISL_430598	2020-04-09	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC1329/2020	EPI_ISL_430696	2020-04-12	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.p2	GH
hCoV-19/Australia/VIC1344/2020	EPI_ISL_430697	2020-04-14	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1336/2020	EPI_ISL_430698	2020-04-13	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.1	GR
hCoV-19/Argentina/PAIS_A020/2020	EPI_ISL_430811	2020-04-11	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab	Patient with a travel history to United Kingdom	Illumina NextSeq500	BWA MEM			B.1.1.1	GR
hCoV-19/Argentina/PAIS_A021/2020	EPI_ISL_430812	2020-04-11	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	BWA MEM			B.1.1.1	GR
hCoV-19/Argentina/PAIS_A023/2020	EPI_ISL_430814	2020-04-17	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	BWA MEM			B.1.1	GR
hCoV-19/Argentina/PAIS_A024/2020	EPI_ISL_430815	2020-04-18	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	BWA MEM			B.1.1	GR
hCoV-19/Argentina/PAIS_A025/2020	EPI_ISL_430816	2020-04-18	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	BWA MEM			B.1.3	GH
hCoV-19/Argentina/PAIS_A026/2020	EPI_ISL_430817	2020-04-18	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	BWA MEM			B.1.1	GR
hCoV-19/Argentina/PAIS_A027/2020	EPI_ISL_430818	2020-04-19	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	BWA MEM			B.1.1	GR
hCoV-19/Scotland/EDB1518/2020	EPI_ISL_433068	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/Scotland/EDB1519/2020	EPI_ISL_433069	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1.1	GR
hCoV-19/Scotland/EDB1523/2020	EPI_ISL_433070	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1525/2020	EPI_ISL_433071	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/Scotland/EDB1526/2020	EPI_ISL_433072	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1529/2020	EPI_ISL_433073	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.71	G
hCoV-19/Scotland/EDB1536/2020	EPI_ISL_433075	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1541/2020	EPI_ISL_433077	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1544/2020	EPI_ISL_433078	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1550/2020	EPI_ISL_433079	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5.6	G
hCoV-19/Scotland/EDB1554/2020	EPI_ISL_433080	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1559/2020	EPI_ISL_433081	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1565/2020	EPI_ISL_433082	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1.8	GR
hCoV-19/Scotland/EDB1566/2020	EPI_ISL_433083	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/Scotland/EDB1568/2020	EPI_ISL_433084	2020-04-12	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/Scotland/EDB1580/2020	EPI_ISL_433085	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1581/2020	EPI_ISL_433086	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B	L
hCoV-19/Scotland/EDB1582/2020	EPI_ISL_433087	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	GH
hCoV-19/Scotland/EDB1583/2020	EPI_ISL_433088	2020-04-13	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/Scotland/EDB1617/2020	EPI_ISL_433091	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1629/2020	EPI_ISL_433093	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/Scotland/EDB1631/2020	EPI_ISL_433095	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1632/2020	EPI_ISL_433096	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1638/2020	EPI_ISL_433098	2020-04-15	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.5	G
hCoV-19/Scotland/EDB1640/2020	EPI_ISL_433099	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/England/CAMB-7B079/2020	EPI_ISL_433910	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B088/2020	EPI_ISL_433911	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B11C/2020	EPI_ISL_433920	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B149/2020	EPI_ISL_433923	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.66	GH
hCoV-19/England/CAMB-7B194/2020	EPI_ISL_433926	2020-04-10	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.p11	G
hCoV-19/England/CAMB-7B1A3/2020	EPI_ISL_433927	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B1B2/2020	EPI_ISL_433928	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B1D0/2020	EPI_ISL_433930	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B1EF/2020	EPI_ISL_433931	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/England/CAMB-7B237/2020	EPI_ISL_433933	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.30	GH
hCoV-19/England/CAMB-7B273/2020	EPI_ISL_433934	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B291/2020	EPI_ISL_433935	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/England/CAMB-7B2A0/2020	EPI_ISL_433936	2020-04-10	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	GH
hCoV-19/England/CAMB-7B2BF/2020	EPI_ISL_433937	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B2CE/2020	EPI_ISL_433938	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B2EC/2020	EPI_ISL_433939	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B307/2020	EPI_ISL_433940	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	G
hCoV-19/England/CAMB-7B325/2020	EPI_ISL_433942	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.2	V
hCoV-19/England/CAMB-7B343/2020	EPI_ISL_433944	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.p11	G
hCoV-19/England/CAMB-7B361/2020	EPI_ISL_433945	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B39E/2020	EPI_ISL_433948	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.p11	G
hCoV-19/England/CAMB-7B3BC/2020	EPI_ISL_433949	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B3DA/2020	EPI_ISL_433951	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.30	GH
hCoV-19/England/CAMB-7B3E9/2020	EPI_ISL_433952	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.p11	G
hCoV-19/England/CAMB-7B3F8/2020	EPI_ISL_433953	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B404/2020	EPI_ISL_433954	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.30	GH
hCoV-19/England/CAMB-7B422/2020	EPI_ISL_433956	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B431/2020	EPI_ISL_433957	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B440/2020	EPI_ISL_433958	2020-04-13	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1	GH
hCoV-19/England/CAMB-7B45F/2020	EPI_ISL_433959	2020-04-11	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
hCoV-19/England/CAMB-7B48C/2020	EPI_ISL_433961	2020-04-12	Europe / United Kingdom / England	Human	Original			OXFORD_NANOPORE GridION	unknown			B.1.1	GR
