Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Denmark/ALAB-SSI518/2020	EPI_ISL_429584	2020-03-26	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.3	O
hCoV-19/Denmark/ALAB-SSI520/2020	EPI_ISL_429585	2020-03-26	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.1	GH
hCoV-19/Denmark/ALAB-SSI521/2020	EPI_ISL_429586	2020-03-26	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.1	G
hCoV-19/Denmark/ALAB-SSI522/2020	EPI_ISL_429587	2020-03-26	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.1	G
hCoV-19/Denmark/ALAB-SSI523/2020	EPI_ISL_429588	2020-03-26	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.1	GH
hCoV-19/Denmark/ALAB-SSI592/2020	EPI_ISL_429589	2020-03-28	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.1.39	GH
hCoV-19/Denmark/ALAB-SSI595/2020	EPI_ISL_429590	2020-03-28	Europe / Denmark / Unknown	Human	Original			Nanopore MinION	Artic Network			B.1	GH
hCoV-19/USA/WA-UW-4546/2020	EPI_ISL_429598	2020-03-31	North America / USA / Washington	Human	Original							A.1	S
hCoV-19/Australia/VIC1210/2020	EPI_ISL_430500	2020-04-01	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.4	O
hCoV-19/Australia/VIC1235/2020	EPI_ISL_430512	2020-04-02	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			A.1.3	S
hCoV-19/Australia/VIC1222/2020	EPI_ISL_430519	2020-04-01	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC1224/2020	EPI_ISL_430522	2020-04-01	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC1192/2020	EPI_ISL_430528	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1025/2020	EPI_ISL_430532	2020-04-02	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC1037/2020	EPI_ISL_430533	2020-04-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.1.p15	GR
hCoV-19/Australia/VIC1039/2020	EPI_ISL_430535	2020-04-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.1.8	GR
hCoV-19/Australia/VIC1041/2020	EPI_ISL_430536	2020-04-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1042/2020	EPI_ISL_430538	2020-04-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.4	O
hCoV-19/Australia/VIC1043/2020	EPI_ISL_430539	2020-04-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.4	O
hCoV-19/Australia/VIC978/2020	EPI_ISL_430542	2020-03-29	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			A.2	S
hCoV-19/Australia/VIC982/2020	EPI_ISL_430543	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			A.2	S
hCoV-19/Australia/VIC983/2020	EPI_ISL_430545	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC1011/2020	EPI_ISL_430547	2020-04-01	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.5	G
hCoV-19/Australia/VIC1046/2020	EPI_ISL_430550	2020-04-03	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC989/2020	EPI_ISL_430551	2020-03-31	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC984/2020	EPI_ISL_430552	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1013/2020	EPI_ISL_430553	2020-04-01	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.5	G
hCoV-19/Australia/VIC990/2020	EPI_ISL_430556	2020-03-31	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1015/2020	EPI_ISL_430559	2020-04-01	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1119/2020	EPI_ISL_430567	2020-04-08	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1110/2020	EPI_ISL_430569	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.1	GR
hCoV-19/Australia/VIC1112/2020	EPI_ISL_430573	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1087/2020	EPI_ISL_430574	2020-04-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC1114/2020	EPI_ISL_430576	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.4	O
hCoV-19/Australia/VIC1115/2020	EPI_ISL_430577	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.4	O
hCoV-19/Australia/VIC1062/2020	EPI_ISL_430578	2020-04-04	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC1080/2020	EPI_ISL_430579	2020-04-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC1081/2020	EPI_ISL_430580	2020-04-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC1071/2020	EPI_ISL_430581	2020-04-05	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC1094/2020	EPI_ISL_430583	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Australia/VIC1103/2020	EPI_ISL_430584	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			A.2	S
hCoV-19/Australia/VIC1107/2020	EPI_ISL_430590	2020-04-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC1133/2020	EPI_ISL_430596	2020-04-08	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.2.5	V
hCoV-19/Australia/VIC1086/2020	EPI_ISL_430597	2020-04-06	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC942/2020	EPI_ISL_430639	2020-03-26	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	GH
hCoV-19/USA/WA-S303/2020	EPI_ISL_434063	2020-04-03	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/WA-S304/2020	EPI_ISL_434064	2020-04-05	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S305/2020	EPI_ISL_434065	2020-04-01	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.p21	GH
hCoV-19/USA/WA-S306/2020	EPI_ISL_434066	2020-04-02	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S307/2020	EPI_ISL_434067	2020-03-28	North America / USA / Washington	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S308/2020	EPI_ISL_434068	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S309/2020	EPI_ISL_434069	2020-04-03	North America / USA / Washington / Asotin County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S310/2020	EPI_ISL_434070	2020-04-01	North America / USA / Washington / Benton County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S311/2020	EPI_ISL_434071	2020-04-04	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S312/2020	EPI_ISL_434072	2020-04-01	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S313/2020	EPI_ISL_434073	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S314/2020	EPI_ISL_434074	2020-04-03	North America / USA / Washington / King County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1	GH
hCoV-19/USA/WA-S315/2020	EPI_ISL_434075	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S316/2020	EPI_ISL_434076	2020-04-01	North America / USA / Washington / Franklin County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S317/2020	EPI_ISL_434077	2020-04-04	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S319/2020	EPI_ISL_434079	2020-04-04	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S320/2020	EPI_ISL_434080	2020-04-01	North America / USA / Washington / Franklin County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S321/2020	EPI_ISL_434081	2020-03-30	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S322/2020	EPI_ISL_434082	2020-03-31	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S323/2020	EPI_ISL_434083	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/WA-S324/2020	EPI_ISL_434084	2020-04-01	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S325/2020	EPI_ISL_434085	2020-04-03	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S326/2020	EPI_ISL_434086	2020-04-01	North America / USA / Washington / Adams County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S327/2020	EPI_ISL_434087	2020-04-05	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S328/2020	EPI_ISL_434088	2020-04-03	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S329/2020	EPI_ISL_434089	2020-04-01	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S330/2020	EPI_ISL_434090	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S331/2020	EPI_ISL_434091	2020-04-02	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S332/2020	EPI_ISL_434092	2020-04-02	North America / USA / Washington / Whatcom County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.43	GH
hCoV-19/USA/WA-S333/2020	EPI_ISL_434093	2020-04-04	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S334/2020	EPI_ISL_434094	2020-04-04	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/WA-S335/2020	EPI_ISL_434095	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S336/2020	EPI_ISL_434096	2020-04-03	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S337/2020	EPI_ISL_434097	2020-04-01	North America / USA / Washington / Pierce County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S338/2020	EPI_ISL_434098	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/WA-S339/2020	EPI_ISL_434099	2020-04-02	North America / USA / Washington / Yakima County	Human	Original			Illumina Nextseq	Seattle Flu Assembly Pipeline			B.1.41	GH
hCoV-19/USA/UT-0353/2020	EPI_ISL_435353	2020-03-27	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1.p2	GH
hCoV-19/USA/UT-0368/2020	EPI_ISL_435356	2020-03-29	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1.p2	GH
hCoV-19/USA/UT-0521/2020	EPI_ISL_435358	2020-04-03	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0522/2020	EPI_ISL_435359	2020-04-03	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0526/2020	EPI_ISL_435362	2020-04-03	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0527/2020	EPI_ISL_435363	2020-04-03	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0534/2020	EPI_ISL_435368	2020-04-02	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0535/2020	EPI_ISL_435369	2020-04-03	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0539/2020	EPI_ISL_435372	2020-04-02	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1.p68	G
hCoV-19/USA/UT-0542/2020	EPI_ISL_435375	2020-04-02	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0543/2020	EPI_ISL_435376	2020-04-02	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0544/2020	EPI_ISL_435377	2020-04-02	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0678/2020	EPI_ISL_435379	2020-04-05	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0883/2020	EPI_ISL_435384	2020-04-06	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	G
hCoV-19/USA/UT-0888/2020	EPI_ISL_435389	2020-04-06	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/UT-0891/2020	EPI_ISL_435390	2020-04-06	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	G
hCoV-19/USA/UT-0894/2020	EPI_ISL_435391	2020-04-05	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1.5	G
hCoV-19/USA/UT-0896/2020	EPI_ISL_435393	2020-04-07	North America / USA / Utah	Human	Original			Illumina Miseq	BWA + Ivar 1.2			B.1	GH
hCoV-19/USA/WI-UW-333/2020	EPI_ISL_436627	2020-03-24	North America / USA / Wisconsin / Bayside	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B	L
hCoV-19/USA/WI-UW-334/2020	EPI_ISL_436628	2020-03-24	North America / USA / Wisconsin / Bayside	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B	L
hCoV-19/USA/WI-UW-335/2020	EPI_ISL_436629	2020-03-24	North America / USA / Wisconsin / Milwaukee	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-336/2020	EPI_ISL_436630	2020-03-25	North America / USA / Wisconsin / Milwaukee	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.1	GR
hCoV-19/USA/WI-UW-337/2020	EPI_ISL_436631	2020-03-26	North America / USA / Wisconsin / River Hills	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-338/2020	EPI_ISL_436632	2020-03-26	North America / USA / Wisconsin / River Hills	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-340/2020	EPI_ISL_436634	2020-04-01	North America / USA / Wisconsin / River Hills	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B	L
hCoV-19/USA/WI-UW-341/2020	EPI_ISL_436635	2020-04-02	North America / USA / Wisconsin / Milwaukee	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-342/2020	EPI_ISL_436636	2020-04-04	North America / USA / Wisconsin / Milwaukee	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B	L
hCoV-19/USA/WI-UW-343/2020	EPI_ISL_436637	2020-04-05	North America / USA / Wisconsin / Milwaukee	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B	L
hCoV-19/USA/WI-UW-344/2020	EPI_ISL_436638	2020-04-06	North America / USA / Wisconsin / Milwaukee	Human	Original	Nasal Swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B	L
hCoV-19/USA/CA-CZB-1000/2020	EPI_ISL_436641	2020-03-31	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1001/2020	EPI_ISL_436642	2020-04-01	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1002/2020	EPI_ISL_436643	2020-04-01	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1003/2020	EPI_ISL_436644	2020-04-02	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1004/2020	EPI_ISL_436645	2020-04-01	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1005/2020	EPI_ISL_436646	2020-04-04	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1006/2020	EPI_ISL_436647	2020-04-04	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1007/2020	EPI_ISL_436648	2020-04-02	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1009/2020	EPI_ISL_436650	2020-04-05	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1010/2020	EPI_ISL_436651	2020-04-03	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1011/2020	EPI_ISL_436652	2020-04-05	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1013/2020	EPI_ISL_436654	2020-04-07	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.14	L
hCoV-19/USA/CA-CZB-1014/2020	EPI_ISL_436655	2020-04-07	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1031/2020	EPI_ISL_436672	2020-03-29	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1032/2020	EPI_ISL_436673	2020-04-01	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1033/2020	EPI_ISL_436674	2020-03-31	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1034/2020	EPI_ISL_436675	2020-04-01	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1035/2020	EPI_ISL_436676	2020-04-01	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1036/2020	EPI_ISL_436677	2020-04-02	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1037/2020	EPI_ISL_436678	2020-04-03	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1038/2020	EPI_ISL_436679	2020-04-04	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1039/2020	EPI_ISL_436680	2020-04-04	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1040/2020	EPI_ISL_436681	2020-04-03	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
hCoV-19/USA/CA-CZB-1041/2020	EPI_ISL_436682	2020-04-08	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal/oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B	L
