We gratefully acknowledge the following Authors from the Originating laboratories responsible for obtaining the specimens, as well as the Submitting laboratories where the genome data were generated and shared via GISAID, on which this research is based.
All Submitters of data may be contacted directly via www.gisaid.org
Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Guangdong/GD2020258-P0018/2020	EPI_ISL_413878	2020-02-09	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (14.71% of overall sequence).		B	L
hCoV-19/Guangdong/GDSZ202004-P0004/2020	EPI_ISL_413879	2020-02-05	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (12.68% of overall sequence).		B	L
hCoV-19/Guangdong/GD2020227-P0029/2020	EPI_ISL_413880	2020-02-05	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (16.38% of overall sequence).		B	L
hCoV-19/Guangdong/GDSZ202009-P0032/2020	EPI_ISL_413881	2020-02-05	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (16.42% of overall sequence).		A	S
hCoV-19/Guangdong/GD2020139-P0007/2020	EPI_ISL_413882	2020-02-02	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Stretches of NNNs (2.26% of overall sequence).		B	L
hCoV-19/Guangdong/GD2020134-P0031/2020	EPI_ISL_413883	2020-02-02	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (8.58% of overall sequence). NSP11 is missing.		B	L
hCoV-19/Guangdong/GD2020115-P0009/2020	EPI_ISL_413884	2020-02-01	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Stretches of NNNs (1.32% of overall sequence)		B	L
hCoV-19/Guangdong/GD2020016-P0011/2020	EPI_ISL_413885	2020-02-01	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (36.58% of overall sequence).		B	O
hCoV-19/Guangdong/GD2020012-P0022/2020	EPI_ISL_413886	2020-02-01	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (32.42% of overall sequence).		B	O
hCoV-19/Guangdong/GD2020085-P0043/2020	EPI_ISL_413887	2020-02-01	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (46.76% of overall sequence).		A	S
hCoV-19/Guangdong/2020XN4239-P0034/2020	EPI_ISL_413888	2020-01-30	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Stretches of NNNs (2.22% of overall sequence).		B	L
hCoV-19/Guangdong/2020XN4291-P0038/2020	EPI_ISL_413889	2020-01-30	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Stretches of NNNs (3.12% of overall sequence).		A	S
hCoV-19/Guangdong/FS-S34-P0015/2020	EPI_ISL_413890	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (25.09% of overall sequence).		A	S
hCoV-19/Guangdong/FS-S29-P0051/2020	EPI_ISL_413891	2020-02-28	Asia / China / Guangdong	Human	Original			multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (24.16% of overall sequence). NSP11 is missing.		A	S
hCoV-19/Guangdong/FS-S30-P0052/2020	EPI_ISL_413892	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (16.11% of overall sequence).		A	S
hCoV-19/Guangdong/FS-S50-P0053/2020	EPI_ISL_413893	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (11.35% of overall sequence).		B	L
hCoV-19/Guangdong/DG-S2-P0054/2020	EPI_ISL_413894	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (16.04% of overall sequence).		B	L
hCoV-19/Guangdong/DG-S6-P0055/2020	EPI_ISL_413895	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (25.52% of overall sequence).		B	O
hCoV-19/Guangdong/DG-S41-P0056/2020	EPI_ISL_413896	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (12.97% of overall sequence).		B.4	O
hCoV-19/Guangdong/SZ-N128-P0057/2020	EPI_ISL_413897	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (12.59% of overall sequence).		A	S
hCoV-19/Guangdong/ZH-S33-P0058/2020	EPI_ISL_413898	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (12.35% of overall sequence).		B	L
hCoV-19/Guangdong/ZH-N22-P0059/2020	EPI_ISL_413899	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (22.93% of overall sequence).		B	O
hCoV-19/Guangdong/ZS-S6-P0060/2020	EPI_ISL_413900	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (15.49% of overall sequence).		A	S
hCoV-19/Guangdong/ZQ-S2-P0061/2020	EPI_ISL_413901	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (25.32% of overall sequence).		B	O
hCoV-19/Guangdong/JM-S1-P0062/2020	EPI_ISL_413902	2020-02-28	Asia / China / Guangdong	Human	Original			Multiplex-pcr_nanopore	ARTIC pipeline (minimap2+medaka)	Long stretches of NNNs (11.68% of overall sequence).		B	L
hCoV-19/USA/CA-CDPH-UC6/2020	EPI_ISL_413924	2020-03-05	North America / USA / California / Grand Princess cruise ship	Human	Original			Illumina NextSeq with MSSPE	Geneious 11.1.3	 		A.1	S
hCoV-19/USA/CA-CDPH-UC7/2020	EPI_ISL_413925	2020-03-05	North America / USA / California / Grand Princess cruise ship	Human	Original			Illumina NextSeq with MSSPE	Geneious 11.1.3			A.1	S
hCoV-19/USA/CA-CDPH-UC9/2020	EPI_ISL_413928	2020-03-05	North America / USA / California / Grand Princess cruise ship	Human	Original			Illumina NextSeq with MSSPE	Geneious 11.1.3			A.1	S
hCoV-19/USA/CA-CDPH-UC11/2020	EPI_ISL_413931	2020-03-05	North America / USA / California / Grand Princess cruise ship	Human	Original			Illumina NextSeq with MSSPE	Geneious 11.1.3			A.1	S
hCoV-19/Wales/PHW35/2020	EPI_ISL_416024	2020-03-11	Europe / United Kingdom / Wales	Human	Original							B	L
hCoV-19/Wales/PHW21/2020	EPI_ISL_416026	2020-03-11	Europe / United Kingdom / Wales	Human	Original							B.1	G
hCoV-19/Brazil/SPBR-07/2020	EPI_ISL_416028	2020-03-03	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Travel Venice and Rome	Ion Torrent S5	SPADes			B.1.1	GR
hCoV-19/Brazil/SPBR-08/2020	EPI_ISL_416029	2020-03-04	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Contact	Ion Torrent S5	SPADes			B.1.1	GR
hCoV-19/Brazil/SPBR-09/2020	EPI_ISL_416031	2020-03-04	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Contact	Ion Torrent S5	SPADes			B.1	G
hCoV-19/Brazil/SPBR-10/2020	EPI_ISL_416032	2020-03-04	South America / Brazil / Distrito Federal / Brasilia	Human	Original	Naso-pharyngeal swab	Travel	Ion Torrent S5	SPADes			B.2	O
hCoV-19/Brazil/SPBR-11/2020	EPI_ISL_416033	2020-03-03	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Travel to UK	Ion Torrent S5	SPADes			B.3	L
hCoV-19/Brazil/SPBR-12/2020	EPI_ISL_416034	2020-03-04	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Travel to USA	Ion Torrent S5	SPADes			B.1.1	GR
hCoV-19/Brazil/SPBR-13/2020	EPI_ISL_416035	2020-03-05	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Contact	Ion Torrent S5	SPADes			B.1.1	GR
hCoV-19/Brazil/SPBR-14/2020	EPI_ISL_416036	2020-03-05	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Naso-pharyngeal swab	Travel to Italy	Ion Torrent S5	SPADes			B.1.1	GR
hCoV-19/Denmark/SSI-05/2020	EPI_ISL_416140	2020-03-02	Europe / Denmark / Copenhagen	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	Geneious 2020			B.1.1.1	GR
hCoV-19/Denmark/SSI-09/2020	EPI_ISL_416141	2020-03-03	Europe / Denmark / Copenhagen	Human	Original	Oro-pharyngeal swab		Illumina Miseq	Geneious 2020			B.1	G
hCoV-19/Denmark/SSI-01/2020	EPI_ISL_416142	2020-02-26	Europe / Denmark / Copenhagen	Human	Original	Oro-pharyngeal swab		Nanopore MinION	Geneious 2020			B.1.1	GR
hCoV-19/Denmark/SSI-02/2020	EPI_ISL_416143	2020-02-28	Europe / Denmark / Copenhagen	Human	Original	Oro-pharyngeal swab		Nanopore MinION	Geneious 2020			B.1	G
hCoV-19/Denmark/SSI-03/2020	EPI_ISL_416144	2020-03-01	Europe / Denmark / Copenhagen	Human	Original	unknown		Nanopore MinION	Geneious 2020			B.1	G
hCoV-19/Denmark/SSI-04/2020	EPI_ISL_416153	2020-03-02	Europe / Denmark / Copenhagen	Human	Original	Oro-pharyngeal swab		Nanopore MinION	Geneious 2020			B.1	G
hCoV-19/USA/WA-UW201/2020	EPI_ISL_417350	2020-03-12	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW202/2020	EPI_ISL_417351	2020-03-12	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW203/2020	EPI_ISL_417352	2020-03-12	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			B.1	GH
hCoV-19/USA/WA-UW204/2020	EPI_ISL_417353	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW205/2020	EPI_ISL_417354	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW206/2020	EPI_ISL_417355	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW207/2020	EPI_ISL_417356	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW209/2020	EPI_ISL_417358	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW210/2020	EPI_ISL_417359	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			B.1	GH
hCoV-19/USA/WA-UW211/2020	EPI_ISL_417360	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW212/2020	EPI_ISL_417361	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom	Gap of 2 nucleotides when compared to the reference sequence.	info	A.1	S
hCoV-19/USA/CT-UW213/2020	EPI_ISL_417362	2020-03-13	North America / USA / Connecticut	Human	Original			Illumina NextSeq	custom			B.1.1	GR
hCoV-19/USA/WA-UW214/2020	EPI_ISL_417363	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW215/2020	EPI_ISL_417364	2020-03-12	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW216/2020	EPI_ISL_417365	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom	Gap of 3 nucleotides when compared to the reference sequence.	info	A.1	S
hCoV-19/USA/WA-UW217/2020	EPI_ISL_417366	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW218/2020	EPI_ISL_417367	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/UN-UW219/2020	EPI_ISL_417368	2020-03-13	North America / USA	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW220/2020	EPI_ISL_417369	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/Australia/NSW44/2020	EPI_ISL_417400	2020-03-10	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.6	O
hCoV-19/Australia/NSW45/2020	EPI_ISL_417401	2020-03-13	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.6	O
hCoV-19/Australia/NSW47/2020	EPI_ISL_417402	2020-03-13	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.1.5	G
hCoV-19/Australia/NSW48/2020	EPI_ISL_417403	2020-03-14	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.6	O
hCoV-19/Australia/NSW50/2020	EPI_ISL_417404	2020-03-12	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.1.1	G
hCoV-19/Australia/NSW52/2020	EPI_ISL_417405	2020-03-11	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.2	O
hCoV-19/Australia/NSW53/2020	EPI_ISL_417406	2020-03-11	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.4	O
hCoV-19/Australia/NSW54/2020	EPI_ISL_417407	2020-03-14	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.1.1	G
hCoV-19/Australia/NSW56/2020	EPI_ISL_417408	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.2.2	O
hCoV-19/Australia/NSW57/2020	EPI_ISL_417409	2020-03-16	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.2.1	O
hCoV-19/Australia/NSW58/2020	EPI_ISL_417410	2020-03-16	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.2.1	O
hCoV-19/Australia/NSW61/2020	EPI_ISL_417411	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.1	G
hCoV-19/Australia/NSW62/2020	EPI_ISL_417412	2020-03-17	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq	Geneious Prime 2020.0.5			B.3	O
hCoV-19/Italy/FVG-ICGEB_S1/2020	EPI_ISL_417418	2020-03-01	Europe / Italy / Friuli Venezia Giulia	Human	P1/Vero E6	Oro-pharyngeal swab		Illumina Nano Miseq	MEGAHIT v1.2.9			B.1	G
hCoV-19/Italy/FVG-ICGEB_S5/2020	EPI_ISL_417419	2020-03-01	Europe / Italy / Friuli Venezia Giulia	Human	P1/Vero E6			Illumina Nano Miseq	MEGAHIT v1.2.9			B.1	G
hCoV-19/Italy/FVG-ICGEB_S8/2020	EPI_ISL_417421	2020-03-01	Europe / Italy / Friuli Venezia Giulia	Human	P1/Vero E6			Illumina Nano Miseq	MEGAHIT v1.2.9			B.1	G
hCoV-19/Belgium/DHWM-03041/2020	EPI_ISL_417422	2020-03-04	Europe / Belgium / Dilbeek	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1.1	GR
hCoV-19/Italy/FVG-ICGEB_S9/2020	EPI_ISL_417423	2020-03-01	Europe / Italy / Friuli Venezia Giulia	Human	P1/Vero E6	Oro-pharyngeal swab		Illumina Nano Miseq	MEGAHIT v1.2.9			B.1	G
hCoV-19/Belgium/KA-03042/2020	EPI_ISL_417424	2020-03-04	Europe / Belgium / Kasterlee	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1	G
hCoV-19/Belgium/VBK-03061/2020	EPI_ISL_417425	2020-03-06	Europe / Belgium / Schoten	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1.1	GR
hCoV-19/Belgium/SQ-03043/2020	EPI_ISL_417426	2020-03-04	Europe / Belgium / Leuven	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench, Nanopolish			B.1.1	GR
hCoV-19/Belgium/VI-03027/2020	EPI_ISL_417427	2020-03-02	Europe / Belgium / Sint-Pieters-Woluwe	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1.1	GR
hCoV-19/Belgium/FR-03029/2020	EPI_ISL_417428	2020-03-02	Europe / Belgium / Rixensart	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1.1	GR
hCoV-19/Belgium/MMJ-03034/2020	EPI_ISL_417429	2020-03-03	Europe / Belgium / Holsbeek	Human	Original	Oro-pharyngeal swab		Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1.1	GR
hCoV-19/Belgium/RT-03035/2020	EPI_ISL_417430	2020-03-03	Europe / Belgium / Vorst	Human	Original			Nanopore MinION	CLC Genomics Workbench 20, Nanopolish			B.1	G
hCoV-19/Ireland/Cork2/2020	EPI_ISL_417432	2020-03-08	Europe / Ireland / Cork	Human	Original			Nanopore MinION	ARTIC nCoV medaka protocol	Stretches of NNNs (3.25% of overall sequence).		B	L
hCoV-19/DRC/KN-0017/2020	EPI_ISL_417433	2020-03-11	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Nanopore MinION ARTIC v1 primers	ARTIC Lab-on-SSD	Long stretches of NNNs (14.66% of overall sequence).		B.1	GH
hCoV-19/DRC/KN-0038/2020	EPI_ISL_417434	2020-03-14	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Nanopore MinION ARTIC v1 primers	ARTIC Lab-on-SSD	Stretches of NNNs (4.78% of overall sequence).		B.1	G
hCoV-19/DRC/KN-0043/2020	EPI_ISL_417435	2020-03-15	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Nanopore MinION ARTIC v1 primers	ARTIC Lab-on-SSD	Long stretches of NNNs (10.13% of overall sequence).		B.1	G
hCoV-19/DRC/KN-0051/2020	EPI_ISL_417436	2020-03-17	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar	Long stretches of NNNs (8.70% of overall sequence).		B.1	G
hCoV-19/DRC/KN-0054/2020	EPI_ISL_417437	2020-03-17	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar			B.1	G
hCoV-19/DRC/KN-0058/2020	EPI_ISL_417438	2020-03-17	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar			B.1	G
hCoV-19/DRC/KN-0059/2020	EPI_ISL_417439	2020-03-17	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar	Long stretches of NNNs (9.70% of overall sequence).		B.2.1	O
hCoV-19/DRC/KN-0060/2020	EPI_ISL_417440	2020-03-17	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar			B.1	GH
hCoV-19/DRC/KN-0070/2020	EPI_ISL_417441	2020-03-17	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar	Stretches of NNNs (1.87% of overall sequence).		B.1	G
hCoV-19/DRC/KN-0072/2020	EPI_ISL_417442	2020-03-18	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original	Oro-pharyngeal swab		Illumina Miseq	iVar			B.1	G
hCoV-19/Hong Kong/XM-PII-S4/2020	EPI_ISL_417443	2020-01-22	Asia / Hong Kong	Human	VERO E6 / P2			Sanger Sequencing Method	Vector NTI ver10.3	%UniqueMutations 0.12%. 30 nucleotide deletion in the Spike gene.	info	A	S
hCoV-19/Pakistan/Gilgit1/2020	EPI_ISL_417444	2020-03-04	Asia / Pakistan / Gilgit	Human	unknown	Throat Swab	Patient had travel history to Iran, and returned to Pakistan 5 days before sample was collected	Sanger dideoxy sequencing				B.4	O
hCoV-19/Italy/UniMI01/2020	EPI_ISL_417445	2020-02-24	Europe / Italy / Lombardy / Milan	Human	Vero E6 P1	Alveolar lavage fluid		Illumina Miseq				B.1	G
hCoV-19/Italy/UniMI03/2020	EPI_ISL_417447	2020-02-24	Europe / Italy / Lombardy / Milan	Human	Vero E6 P1	Alveolar lavage fluid		Illumina Miseq				B.1	G
hCoV-19/USA/WA-UW234/2020	EPI_ISL_417448	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW235/2020	EPI_ISL_417449	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW236/2020	EPI_ISL_417450	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW237/2020	EPI_ISL_417451	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			B.1.p21	GH
hCoV-19/USA/CT-UW238/2020	EPI_ISL_417452	2020-03-12	North America / USA / Connecticut	Human	Original			Illumina NextSeq	custom			B.1	GH
hCoV-19/USA/WA-UW239/2020	EPI_ISL_417453	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW240/2020	EPI_ISL_417454	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			B.1.p21	GH
hCoV-19/USA/WA-UW241/2020	EPI_ISL_417455	2020-03-14	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			B.1.p21	GH
hCoV-19/USA/WA-UW242/2020	EPI_ISL_417456	2020-03-13	North America / USA / Washington	Human	Original			Illumina NextSeq	custom	Insertion of 3 nucleotides when compared to the reference sequence. Gap of 3 nucleotides when compared to the reference sequence.	info	A.1	S
hCoV-19/Germany/NRW-12/2020	EPI_ISL_417457	2020-03-10	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	GH
hCoV-19/Germany/NRW-13/2020	EPI_ISL_417458	2020-03-11	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1.1	GR
hCoV-19/Germany/NRW-14/2020	EPI_ISL_417459	2020-03-11	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.3	L
hCoV-19/Germany/NRW-15/2020	EPI_ISL_417460	2020-03-11	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B	O
hCoV-19/Germany/NRW-16/2020	EPI_ISL_417461	2020-03-11	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.3	L
hCoV-19/Germany/NRW-17/2020	EPI_ISL_417462	2020-03-11	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.3	L
hCoV-19/Germany/NRW-18/2020	EPI_ISL_417463	2020-03-13	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	GH
hCoV-19/Germany/NRW-19/2020	EPI_ISL_417464	2020-03-14	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1.1	GR
hCoV-19/Germany/NRW-20/2020	EPI_ISL_417465	2020-03-14	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	GH
hCoV-19/Germany/NRW-21/2020	EPI_ISL_417466	2020-03-14	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	GH
hCoV-19/Germany/NRW-22/2020	EPI_ISL_417467	2020-03-15	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	GH
hCoV-19/Germany/NRW-23/2020	EPI_ISL_417468	2020-03-16	Europe / Germany / North Rhine Westphalia / Duesseldorf	Human	Original	Oro-pharyngeal swab		Nanopore MinION	ARTIC Protocol			B.1	GH
hCoV-19/USA/MN31-MDH31/2020	EPI_ISL_417469	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.1	GH
hCoV-19/USA/MN32-MDH32/2020	EPI_ISL_417470	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.1	G
hCoV-19/USA/MN34-MDH34/2020	EPI_ISL_417471	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0	Insertion of 1 nucleotides when compared to the reference sequence.	info	B	G
hCoV-19/USA/MN35-MDH35/2020	EPI_ISL_417472	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.1	G
hCoV-19/USA/MN36-MDH36/2020	EPI_ISL_417473	2020-03-13	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.1	G
hCoV-19/USA/MN38-MDH38/2020	EPI_ISL_417474	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.1.26	GH
hCoV-19/USA/MN39-MDH39/2020	EPI_ISL_417475	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.2.1	O
hCoV-19/USA/MN40-MDH40/2020	EPI_ISL_417476	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			B.1	GH
